time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,phase,age,gender,t_pupils
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Non-maintained mainstream,Total,Male,15550
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Non-maintained mainstream,Total,Total,30146
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Total,Female,1274
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Total,Male,1363
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Total,Total,2637
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Total,Female,236123
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Total,Male,244642
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Total,Total,480765
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Total,Female,174436
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Total,Male,176877
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Total,Total,351313
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Total,Female,3730
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Total,Male,9793
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Total,Total,13523
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Non-maintained mainstream,Total,Female,13891
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Non-maintained mainstream,Total,Male,15645
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Non-maintained mainstream,Total,Total,29536
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Total,Female,1238
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Total,Male,1371
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Total,Total,2609
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Total,Female,197308
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Total,Male,204976
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Total,Total,402284
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Total,Female,154062
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Total,Male,155191
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Total,Total,309253
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Total,Female,3189
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Total,Male,8527
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Total,Total,11716
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Non-maintained mainstream,Total,Female,20351
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Non-maintained mainstream,Total,Male,22139
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Non-maintained mainstream,Total,Total,42490
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Total,Female,2858
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Total,Male,3140
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Total,Total,5998
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Total,Female,255124
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Total,Male,264088
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Total,Total,519212
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Total,Female,199819
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Total,Male,201149
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Total,Total,400968
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Total,Female,5350
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Total,Male,14333
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Total,Total,19683
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Non-maintained mainstream,Total,Female,32134
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Non-maintained mainstream,Total,Male,35442
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Non-maintained mainstream,Total,Total,67576
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Total,Female,1973
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Total,Male,2255
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Total,Total,4228
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Total,Female,254951
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Total,Male,265717
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Total,Total,520668
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Total,Female,205192
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Total,Male,206917
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Total,Total,412109
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Total,Female,4407
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Total,Male,11098
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Total,Total,15505
202122,Academic year,Regional,E92000001,England,E12000007,London,Non-maintained mainstream,Total,Female,74445
202122,Academic year,Regional,E92000001,England,E12000007,London,Non-maintained mainstream,Total,Male,74092
202122,Academic year,Regional,E92000001,England,E12000007,London,Non-maintained mainstream,Total,Total,148537
202122,Academic year,Regional,E92000001,England,E12000007,London,Nursery,Total,Female,3923
202122,Academic year,Regional,E92000001,England,E12000007,London,Nursery,Total,Male,4360
202122,Academic year,Regional,E92000001,England,E12000007,London,Nursery,Total,Total,8283
202122,Academic year,Regional,E92000001,England,E12000007,London,Primary,Total,Female,348020
202122,Academic year,Regional,E92000001,England,E12000007,London,Primary,Total,Male,360609
202122,Academic year,Regional,E92000001,England,E12000007,London,Primary,Total,Total,708629
202122,Academic year,Regional,E92000001,England,E12000007,London,Secondary,Total,Female,284249
202122,Academic year,Regional,E92000001,England,E12000007,London,Secondary,Total,Male,285867
202122,Academic year,Regional,E92000001,England,E12000007,London,Secondary,Total,Total,570116
202122,Academic year,Regional,E92000001,England,E12000007,London,Special,Total,Female,6303
202122,Academic year,Regional,E92000001,England,E12000007,London,Special,Total,Male,16069
202122,Academic year,Regional,E92000001,England,E12000007,London,Special,Total,Total,22372
202122,Academic year,Regional,E92000001,England,E12000008,South East,Non-maintained mainstream,Total,Female,72511
202122,Academic year,Regional,E92000001,England,E12000008,South East,Non-maintained mainstream,Total,Male,79793
202122,Academic year,Regional,E92000001,England,E12000008,South East,Non-maintained mainstream,Total,Total,152304
202122,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Total,Female,1970
202122,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Total,Male,2218
202122,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Total,Total,4188
202122,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Total,Female,358518
202122,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Total,Male,371906
202122,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Total,Total,730424
202122,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Total,Female,280493
202122,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Total,Male,285916
202122,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Total,Total,566409
202122,Academic year,Regional,E92000001,England,E12000008,South East,Special,Total,Female,6793
202122,Academic year,Regional,E92000001,England,E12000008,South East,Special,Total,Male,18028
202122,Academic year,Regional,E92000001,England,E12000008,South East,Special,Total,Total,24821
202122,Academic year,Regional,E92000001,England,E12000009,South West,Non-maintained mainstream,Total,Female,26734
202122,Academic year,Regional,E92000001,England,E12000009,South West,Non-maintained mainstream,Total,Male,27026
202122,Academic year,Regional,E92000001,England,E12000009,South West,Non-maintained mainstream,Total,Total,53760
202122,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Total,Female,986
202122,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Total,Male,1124
202122,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Total,Total,2110
202122,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Total,Female,205927
202122,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Total,Male,214417
202122,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Total,Total,420344
202122,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Total,Female,165927
202122,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Total,Male,167963
202122,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Total,Total,333890
202122,Academic year,Regional,E92000001,England,E12000009,South West,Special,Total,Female,3451
202122,Academic year,Regional,E92000001,England,E12000009,South West,Special,Total,Male,9310
202122,Academic year,Regional,E92000001,England,E12000009,South West,Special,Total,Total,12761
202223,Academic year,National,E92000001,England,,,Non-maintained mainstream,Total,Female,288560
202223,Academic year,National,E92000001,England,,,Non-maintained mainstream,Total,Male,307464
202223,Academic year,National,E92000001,England,,,Non-maintained mainstream,Total,Total,596024
202223,Academic year,National,E92000001,England,,,Nursery,Total,Female,17797
202223,Academic year,National,E92000001,England,,,Nursery,Total,Male,19699
202223,Academic year,National,E92000001,England,,,Nursery,Total,Total,37496
202223,Academic year,National,E92000001,England,,,Primary,Total,Female,2282391
202223,Academic year,National,E92000001,England,,,Primary,Total,Male,2365456
202223,Academic year,National,E92000001,England,,,Primary,Total,Total,4647847
202223,Academic year,National,E92000001,England,,,Secondary,Total,Female,1802999
202223,Academic year,National,E92000001,England,,,Secondary,Total,Male,1827130
202223,Academic year,National,E92000001,England,,,Secondary,Total,Total,3630129
202223,Academic year,National,E92000001,England,,,Special,Total,Female,44951
202223,Academic year,National,E92000001,England,,,Special,Total,Male,117334
202223,Academic year,National,E92000001,England,,,Special,Total,Total,162285
202223,Academic year,Regional,E92000001,England,E12000001,North East,Non-maintained mainstream,Total,Female,5149
202223,Academic year,Regional,E92000001,England,E12000001,North East,Non-maintained mainstream,Total,Male,6373
202223,Academic year,Regional,E92000001,England,E12000001,North East,Non-maintained mainstream,Total,Total,11522
202223,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,Total,Female,1186
202223,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,Total,Male,1319
