time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,phase,gender,t_fte_teachers
201617,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Male,4900.911803
201617,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Total,34500.438
201617,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Female,19715.42633
201617,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Male,11872.47014
201617,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Total,31589.89647
201617,Academic year,Regional,E92000001,England,E12000008,South East,Special,Female,2810.665
201617,Academic year,Regional,E92000001,England,E12000008,South East,Special,Male,998.83
201617,Academic year,Regional,E92000001,England,E12000008,South East,Special,Total,3809.495
201617,Academic year,Regional,E92000001,England,E12000008,South East,Total,Female,52893.69753
201617,Academic year,Regional,E92000001,England,E12000008,South East,Total,Male,17941.81194
201617,Academic year,Regional,E92000001,England,E12000008,South East,Total,Total,70837.50947
201617,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,Female,52893.69753
201617,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,Male,17941.81194
201617,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,Total,70837.50947
201617,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Female,81.6
201617,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Male,12
201617,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Total,93.6
201617,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Female,16739.567772
201617,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Male,3662.53698
201617,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Total,20403.104752
201617,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Female,11893.74481
201617,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Male,7621.517825
201617,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Total,19523.27
201617,Academic year,Regional,E92000001,England,E12000009,South West,Special,Female,1382.118098
201617,Academic year,Regional,E92000001,England,E12000009,South West,Special,Male,609.2035691
201617,Academic year,Regional,E92000001,England,E12000009,South West,Special,Total,1991.321667
201617,Academic year,Regional,E92000001,England,E12000009,South West,Total,Female,30386.17068
201617,Academic year,Regional,E92000001,England,E12000009,South West,Total,Male,12000.21837
201617,Academic year,Regional,E92000001,England,E12000009,South West,Total,Total,42395.39642
201617,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,Female,30386.17068
201617,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,Male,12000.21837
201617,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,Total,42395.39642
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Female,189.555
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Male,18.805
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Total,208.36
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Female,11309.736272
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Male,2653.0912783
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Total,13963.82755
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Secondary,Female,7781.692007
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Secondary,Male,4868.525326
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Secondary,Total,12659.21733
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Special,Female,1029.2
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Special,Male,475.43
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Special,Total,1504.63
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Female,20458.92328
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Male,8072.601604
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Total,28541.52488
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Total maintained,Female,20458.92328
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Total maintained,Male,8072.601604
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,Total maintained,Total,28541.52488
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Nursery,Female,100.18
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Nursery,Male,3.69
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Nursery,Total,103.87
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Primary,Female,19708.656881
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Primary,Male,3529.2087778
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Primary,Total,23244.108992
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Secondary,Female,13984.50628
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Secondary,Male,8142.276218
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Secondary,Total,22138.39875
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Special,Female,1612.499941
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Special,Male,608.7700586
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Special,Total,2222.27
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Female,35652.6731
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Male,12380.01505
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Total,48051.54774
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Total maintained,Female,35652.6731
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Total maintained,Male,12380.01505
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,Total maintained,Total,48051.54774
201718,Academic year,National,E92000001,England,,,Non-maintained mainstream,Female,47501
201718,Academic year,National,E92000001,England,,,Non-maintained mainstream,Male,27085
201718,Academic year,National,E92000001,England,,,Non-maintained mainstream,Total,74586
201718,Academic year,National,E92000001,England,,,Nursery,Female,1197.845752
201718,Academic year,National,E92000001,England,,,Nursery,Male,64.46424816
201718,Academic year,National,E92000001,England,,,Nursery,Total,1262.31
201718,Academic year,National,E92000001,England,,,Primary,Female,185795.94178
201718,Academic year,National,E92000001,England,,,Primary,Male,34052.33083
201718,Academic year,National,E92000001,England,,,Primary,Total,219883.59243
201718,Academic year,National,E92000001,England,,,Secondary,Female,127724.3865
201718,Academic year,National,E92000001,England,,,Secondary,Male,76480.68481
201718,Academic year,National,E92000001,England,,,Secondary,Total,204242.4257
201718,Academic year,National,E92000001,England,,,Special,Female,16498.95583
201718,Academic year,National,E92000001,England,,,Special,Male,6278.520531
201718,Academic year,National,E92000001,England,,,Special,Total,22778.47636
201718,Academic year,National,E92000001,England,,,Total,Female,381695.5898
201718,Academic year,National,E92000001,England,,,Total,Male,144778.3604
201718,Academic year,National,E92000001,England,,,Total,Total,526547.6244
201718,Academic year,National,E92000001,England,,,Total maintained,Female,334194.5898
201718,Academic year,National,E92000001,England,,,Total maintained,Male,117693.3604
201718,Academic year,National,E92000001,England,,,Total maintained,Total,451961.6244
201718,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,Female,75.9
201718,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,Male,3.2
201718,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,Total,79.1
201718,Academic year,Regional,E92000001,England,E12000001,North East,Primary,Female,9020.312894
201718,Academic year,Regional,E92000001,England,E12000001,North East,Primary,Male,1525.687106
201718,Academic year,Regional,E92000001,England,E12000001,North East,Primary,Total,10547
201718,Academic year,Regional,E92000001,England,E12000001,North East,Secondary,Female,6266.049379
201718,Academic year,Regional,E92000001,England,E12000001,North East,Secondary,Male,3562.702049
201718,Academic year,Regional,E92000001,England,E12000001,North East,Secondary,Total,9831.751429
201718,Academic year,Regional,E92000001,England,E12000001,North East,Special,Female,865.077233
201718,Academic year,Regional,E92000001,England,E12000001,North East,Special,Male,371.034767
201718,Academic year,Regional,E92000001,England,E12000001,North East,Special,Total,1237.112
201718,Academic year,Regional,E92000001,England,E12000001,North East,Total,Female,16374.23951
201718,Academic year,Regional,E92000001,England,E12000001,North East,Total,Male,5500.783923
201718,Academic year,Regional,E92000001,England,E12000001,North East,Total,Total,21880.02343
201718,Academic year,Regional,E92000001,England,E12000001,North East,Total maintained,Female,16374.23951
201718,Academic year,Regional,E92000001,England,E12000001,North East,Total maintained,Male,5500.783923
201718,Academic year,Regional,E92000001,England,E12000001,North East,Total maintained,Total,21880.02343
201718,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,Female,183.51
201718,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,Male,3.36
201718,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,Total,186.87
201718,Academic year,Regional,E92000001,England,E12000002,North West,Primary,Female,25362.906498
201718,Academic year,Regional,E92000001,England,E12000002,North West,Primary,Male,4650.8426229
201718,Academic year,Regional,E92000001,England,E12000002,North West,Primary,Total,30022.918936
201718,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Female,17378.64028
201718,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Male,9729.52324
201718,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Total,27108.16352
201718,Academic year,Regional,E92000001,England,E12000002,North West,Special,Female,2389.360796
201718,Academic year,Regional,E92000001,England,E12000002,North West,Special,Male,855.9292035
201718,Academic year,Regional,E92000001,England,E12000002,North West,Special,Total,3245.29
201718,Academic year,Regional,E92000001,England,E12000002,North West,Total,Female,45600.86758
201718,Academic year,Regional,E92000001,England,E12000002,North West,Total,Male,15316.39507
201718,Academic year,Regional,E92000001,England,E12000002,North West,Total,Total,60926.43246
201718,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,Female,45600.86758
201718,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,Male,15316.39507
201718,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,Total,60926.43246
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Female,71.18
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Male,4.5
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Total,75.68
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Female,18531.6
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Male,3419.09
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Total,21951.24
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Female,12065.69
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Male,7596.476667
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Total,19664.08667
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Female,1287.511143
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Male,528.7688572
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Total,1816.28
